,StudyID,StudyTitle,StudyAuthors,StudyLoc,lats,longs,Scale,Year,Type_A,Type_B,StudyDesc,Abstract,freeTextLookup
83,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Rio Negro, Argentina",-40.686059,-70.992455,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Rio Negro Argentina
84,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Rio Negro, Argentina",-40.686059,-70.992455,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Rio Negro Argentina
85,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Rio Negro, Argentina",-40.686059,-70.992455,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Rio Negro Argentina
86,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Rio Negro, Argentina",-40.686059,-70.992455,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Rio Negro Argentina
87,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Rio Negro, Argentina",-40.686059,-70.992455,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Rio Negro Argentina
88,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Rio Negro, Argentina",-40.686059,-70.992455,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Rio Negro Argentina
89,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
90,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
91,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
92,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
93,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
94,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
95,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
96,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
97,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
98,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
99,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
100,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
101,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
102,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
103,,Building community resilience to climate change : Testing the adaptation coalition framework in Latin America,World Bank,"Murillo, Bolivia",-16.4921519,-68.13566569999999,3,2011.0,,Local,No description available,No abstract avialable,No abstract avialable Building community resilience to climate change Testing the adaptation coalition framework in Latin America World Bank Murillo Bolivia
